sub_category,repo_name,URL,m_label,detect_label
reputation_farming,swhitty/FlyingFox,https://github.com/swhitty/FlyingFox,False,False
reputation_farming,abusoww/tuxmate,https://github.com/abusoww/tuxmate,False,False
reputation_farming,sentriz/wrtag,https://github.com/sentriz/wrtag,False,False
reputation_farming,eclipse-platform/eclipse.platform,https://github.com/eclipse-platform/eclipse.platform,True,True
reputation_farming,apache/dubbo,https://github.com/apache/dubbo,True,True
reputation_farming,OtterBrowser/otter-browser,https://github.com/OtterBrowser/otter-browser,True,True
reputation_farming,ajeetdsouza/zoxide,https://github.com/ajeetdsouza/zoxide,True,True
reputation_farming,ring-lang/ring,https://github.com/ring-lang/ring,False,False
reputation_farming,salvo-rs/salvo,https://github.com/salvo-rs/salvo,False,False
reputation_farming,ChatGPTBox-dev/chatGPTBox,https://github.com/ChatGPTBox-dev/chatGPTBox,True,True
reputation_farming,ungoogled-software/ungoogled-chromium,https://github.com/ungoogled-software/ungoogled-chromium,True,True
reputation_farming,vercel-labs/dev3000,https://github.com/vercel-labs/dev3000,False,False
reputation_farming,hyperbrowserai/HyperAgent,https://github.com/hyperbrowserai/HyperAgent,False,False
reputation_farming,levkk/rwf,https://github.com/levkk/rwf,False,False
reputation_farming,zhao-kun/VibeVoiceFusion,https://github.com/zhao-kun/VibeVoiceFusion,False,False
reputation_farming,ShaftHQ/SHAFT_ENGINE,https://github.com/ShaftHQ/SHAFT_ENGINE,False,False
reputation_farming,TencentCloudBase/CloudBase-MCP,https://github.com/TencentCloudBase/CloudBase-MCP,False,False
reputation_farming,capawesome-team/capacitor-plugins,https://github.com/capawesome-team/capacitor-plugins,False,False
reputation_farming,rudderlabs/rudder-sdk-js,https://github.com/rudderlabs/rudder-sdk-js,False,False
reputation_farming,phcode-dev/phoenix,https://github.com/phcode-dev/phoenix,False,True
reputation_farming,keymanapp/keyman,https://github.com/keymanapp/keyman,False,False
reputation_farming,modal-labs/modal-examples,https://github.com/modal-labs/modal-examples,False,False
reputation_farming,Card-Forge/forge,https://github.com/Card-Forge/forge,True,True
reputation_farming,uttambodara/TryHackMeRoadmap,https://github.com/uttambodara/TryHackMeRoadmap,False,False
reputation_farming,zauberzeug/rosys,https://github.com/zauberzeug/rosys,False,False
reputation_farming,Azgaar/Fantasy-Map-Generator,https://github.com/Azgaar/Fantasy-Map-Generator,True,True
reputation_farming,flyway/flyway,https://github.com/flyway/flyway,True,True
reputation_farming,lmfit/uncertainties,https://github.com/lmfit/uncertainties,True,True
reputation_farming,sharkdp/bat,https://github.com/sharkdp/bat,True,False
reputation_farming,daltoniam/Starscream,https://github.com/daltoniam/Starscream,True,True
reputation_farming,halo-dev/halo,https://github.com/halo-dev/halo,True,True
reputation_farming,ohmybash/oh-my-bash,https://github.com/ohmybash/oh-my-bash,True,True
reputation_farming,scverse/scanpy,https://github.com/scverse/scanpy,True,True
reputation_farming,rcarriga/nvim-dap-ui,https://github.com/rcarriga/nvim-dap-ui,True,True
reputation_farming,andybrewer/mvp,https://github.com/andybrewer/mvp,True,True
reputation_farming,MetaMask/eth-phishing-detect,https://github.com/MetaMask/eth-phishing-detect,True,True
reputation_farming,p0lloc/perfice,https://github.com/p0lloc/perfice,False,False
reputation_farming,sinonjs/sinon,https://github.com/sinonjs/sinon,True,True
reputation_farming,hogan-tech/leetcode-solution,https://github.com/hogan-tech/leetcode-solution,False,False
reputation_farming,lab-cosmo/chemiscope,https://github.com/lab-cosmo/chemiscope,False,False
spoofed_contributor,makerlindsay/makerlindsay.github.io,https://github.com/makerlindsay/makerlindsay.github.io,True,True
spoofed_contributor,ros-physical-ai/demos,https://github.com/ros-physical-ai/demos,True,True
spoofed_contributor,CIRP-Lab/bpc_baseline,https://github.com/CIRP-Lab/bpc_baseline,False,False
spoofed_contributor,framecrafter/framecrafter,https://github.com/framecrafter/framecrafter,True,True
spoofed_contributor,mlr-org/mlr3extralearners,https://github.com/mlr-org/mlr3extralearners,True,True
spoofed_contributor,hackclub/hackathons,https://github.com/hackclub/hackathons,True,True
spoofed_contributor,Alan-Cha/silhouette-card-maker,https://github.com/Alan-Cha/silhouette-card-maker,True,True
spoofed_contributor,ruby/pp,https://github.com/ruby/pp,True,True
spoofed_contributor,janeyx99/torch-release-notes,https://github.com/janeyx99/torch-release-notes,False,False
spoofed_contributor,opencv/bpc,https://github.com/opencv/bpc,False,False
spoofed_contributor,opencv/opencv-python,https://github.com/opencv/opencv-python,False,False
spoofed_contributor,spmallick/learnopencv,https://github.com/spmallick/learnopencv,False,False
spoofed_contributor,sqs/oniguruma.js,https://github.com/sqs/oniguruma.js,False,False
spoofed_contributor,chrisdias/theCatSaidNode,https://github.com/chrisdias/theCatSaidNode,False,False
spoofed_contributor,DefinitelyTyped/DefinitelyTyped,https://github.com/DefinitelyTyped/DefinitelyTyped,False,False
spoofed_contributor,johnpapa/hottowel-angular-typescript,https://github.com/johnpapa/hottowel-angular-typescript,False,False
spoofed_contributor,winglang/wing,https://github.com/winglang/wing,False,False
spoofed_contributor,Azure-Samples/todo-python-mongo,https://github.com/Azure-Samples/todo-python-mongo,False,False
spoofed_contributor,tallclair/demos,https://github.com/tallclair/demos,False,False
spoofed_contributor,davidfowl/BlazorBlog,https://github.com/davidfowl/BlazorBlog,False,True
spoofed_contributor,clojure/tools.gitlibs,https://github.com/clojure/tools.gitlibs,False,False
spoofed_contributor,clojure/data.zip,https://github.com/clojure/data.zip,False,False
spoofed_contributor,clojure/algo.generic,https://github.com/clojure/algo.generic,False,False
spoofed_contributor,clojure/java.classpath,https://github.com/clojure/java.classpath,False,False
spoofed_contributor,clojure/data.generators,https://github.com/clojure/data.generators,False,False
spoofed_contributor,pablosalvador10/gbb-ai-audio-agent,https://github.com/pablosalvador10/gbb-ai-audio-agent,False,False
spoofed_contributor,slacassegbb/azure-a2a-main,https://github.com/slacassegbb/azure-a2a-main,False,False
spoofed_contributor,spinframework/spin-dotnet-sdk,https://github.com/spinframework/spin-dotnet-sdk,True,True
spoofed_contributor,haskell-hvr/HsYAML,https://github.com/haskell-hvr/HsYAML,True,True
spoofed_contributor,antfu/userscript-open-in-codeflow,https://github.com/antfu/userscript-open-in-codeflow,True,True
spoofed_contributor,vitejs/docs-es,https://github.com/vitejs/docs-es,True,True
spoofed_contributor,mongodb/mongo-hibernate,https://github.com/mongodb/mongo-hibernate,False,False
spoofed_contributor,knadh/tinyauth,https://github.com/knadh/tinyauth,True,True
spoofed_contributor,odpi/OpenDS4All,https://github.com/odpi/OpenDS4All,True,True
spoofed_contributor,kepano/flexoki-neovim,https://github.com/kepano/flexoki-neovim,True,True
spoofed_contributor,sbt/setup-sbt,https://github.com/sbt/setup-sbt,False,False
spoofed_contributor,shuding/swr-rsc-example,https://github.com/shuding/swr-rsc-example,True,True
spoofed_contributor,HcySunYang-bot/vue-async-manager-issue-1,https://github.com/HcySunYang-bot/vue-async-manager-issue-1,True,False
spoofed_contributor,php/pecl-database-oci8,https://github.com/php/pecl-database-oci8,True,True
spoofed_contributor,leanprover-community/import-graph,https://github.com/leanprover-community/import-graph,True,False
spoofed_contributor,leanprover/lean4checker,https://github.com/leanprover/lean4checker,False,False
spoofed_contributor,leanprover/functional_programming_in_lean,https://github.com/leanprover/functional_programming_in_lean,False,False
spoofed_contributor,seachicken/gh-poi,https://github.com/seachicken/gh-poi,True,True
spoofed_contributor,apache/teaclave,https://github.com/apache/teaclave,True,True
spoofed_contributor,cloudposse/terraform-aws-ec2-autoscale-group,https://github.com/cloudposse/terraform-aws-ec2-autoscale-group,True,True
spoofed_contributor,woodpecker-ci/plugin-codecov,https://github.com/woodpecker-ci/plugin-codecov,True,True
spoofed_contributor,posit-dev/mcptools,https://github.com/posit-dev/mcptools,True,True
spoofed_contributor,tidyverse/ragnar,https://github.com/tidyverse/ragnar,True,True
spoofed_contributor,hexpm/hex_core,https://github.com/hexpm/hex_core,True,True
spoofed_contributor,ineo6/git-master,https://github.com/ineo6/git-master,True,True
spoofed_contributor,netlify/file-sync-action,https://github.com/netlify/file-sync-action,False,False
spoofed_contributor,netlify/eslint-config-node,https://github.com/netlify/eslint-config-node,False,False
spoofed_contributor,davorg-cpan/app-aphra,https://github.com/davorg-cpan/app-aphra,False,False
spoofed_contributor,fast/fastant,https://github.com/fast/fastant,False,True
spoofed_contributor,devversion/ng-trello,https://github.com/devversion/ng-trello,False,False
spoofed_contributor,kowainik/validation-selective,https://github.com/kowainik/validation-selective,True,False
spoofed_contributor,haskell/blog.haskell.org,https://github.com/haskell/blog.haskell.org,False,False
spoofed_contributor,tideways/homebrew-profiler,https://github.com/tideways/homebrew-profiler,False,False
spoofed_contributor,mandiant/stringsifter,https://github.com/mandiant/stringsifter,True,True
spoofed_contributor,phpstan/phpstan-mockery,https://github.com/phpstan/phpstan-mockery,True,True
spoofed_contributor,cncf/memorials,https://github.com/cncf/memorials,True,True
typo_squatting,salgrow/home-dashboard,https://github.com/salgrow/home-dashboard,False,False
typo_squatting,rzy0901/github-stats,https://github.com/rzy0901/github-stats,False,False
typo_squatting,sailfishos-mirror/openssl,https://github.com/sailfishos-mirror/openssl,True,True
typo_squatting,tosolommy/PDF-Extract-Kit,https://github.com/tosolommy/PDF-Extract-Kit,True,True
typo_squatting,fccn/edx-platform,https://github.com/fccn/edx-platform,True,True
typo_squatting,knoxryder323/idurar-erp-crm,https://github.com/knoxryder323/idurar-erp-crm,True,True
typo_squatting,ekadanuarta/Th3inspector,https://github.com/ekadanuarta/Th3inspector,True,True
typo_squatting,xFA25E/nix-config,https://github.com/xFA25E/nix-config,False,False
typo_squatting,pran-av/quartz,https://github.com/pran-av/quartz,True,True
typo_squatting,eelvv/auto-commit,https://github.com/eelvv/auto-commit,True,False
typo_squatting,jbend/dotfiles,https://github.com/jbend/dotfiles,False,False
typo_squatting,Edd27/github-stats,https://github.com/Edd27/github-stats,False,False
typo_squatting,yousero/blog,https://github.com/yousero/blog,False,False
typo_squatting,nunogand/uptime,https://github.com/nunogand/uptime,False,False
typo_squatting,alexxsdev/Synapse,https://github.com/alexxsdev/Synapse,False,False
typo_squatting,Four44Four/github-stats,https://github.com/Four44Four/github-stats,False,False
typo_squatting,Ifiht/github-stats,https://github.com/Ifiht/github-stats,False,False
typo_squatting,sr4136/github-stats,https://github.com/sr4136/github-stats,False,False
typo_squatting,sailfishos-mirror/trio,https://github.com/sailfishos-mirror/trio,True,True
typo_squatting,kayketeixeira/upptime,https://github.com/kayketeixeira/upptime,False,False
typo_squatting,bvoo/github-stats,https://github.com/bvoo/github-stats,False,False
typo_squatting,phil-lavin/glibc,https://github.com/phil-lavin/glibc,True,True
typo_squatting,Kariiem/Dotfiles,https://github.com/Kariiem/Dotfiles,False,False
typo_squatting,AucaCoyan/dotfiles,https://github.com/AucaCoyan/dotfiles,False,False
typo_squatting,vuktacic/github-stats,https://github.com/vuktacic/github-stats,False,False
typo_squatting,number5/cloud-init,https://github.com/number5/cloud-init,True,True
typo_squatting,AEPP294/personal-security-checklist,https://github.com/AEPP294/personal-security-checklist,True,True
typo_squatting,69888/github-stats,https://github.com/69888/github-stats,False,False
typo_squatting,joanna209/github-stats,https://github.com/joanna209/github-stats,False,False
typo_squatting,sailfishos-mirror/openssh-portable,https://github.com/sailfishos-mirror/openssh-portable,True,True
typo_squatting,Source-Graphics-GmbH/upptime,https://github.com/Source-Graphics-GmbH/upptime,False,False
typo_squatting,yuzuru99/auto-commit,https://github.com/yuzuru99/auto-commit,False,False
typo_squatting,rosericazondekon/github-stats,https://github.com/rosericazondekon/github-stats,True,False
typo_squatting,hbeberman/dotfiles,https://github.com/hbeberman/dotfiles,False,False
typo_squatting,eallion/openwrt,https://github.com/eallion/openwrt,False,False
typo_squatting,sailfishos-mirror/llvm-project,https://github.com/sailfishos-mirror/llvm-project,False,True
typo_squatting,igolaizola/github-stats,https://github.com/igolaizola/github-stats,False,False
typo_squatting,sailfishos-mirror/sqlite,https://github.com/sailfishos-mirror/sqlite,True,True
typo_squatting,marcreichel/github-stats,https://github.com/marcreichel/github-stats,False,False
typo_squatting,ktaroabobon/github-profile-summary-cards-example,https://github.com/ktaroabobon/github-profile-summary-cards-example,False,False
typo_squatting,vir5050/megacity-metro,https://github.com/vir5050/megacity-metro,True,True
typo_squatting,liuruing/WaEnhancer,https://github.com/liuruing/WaEnhancer,True,True
typo_squatting,maoa3/UnityCsReference,https://github.com/maoa3/UnityCsReference,True,True
typo_squatting,ketu363/sample-app-aoai-chatGPT-main,https://github.com/ketu363/sample-app-aoai-chatGPT-main,True,True
typo_squatting,DeltaMike-29/Evil-M5Project,https://github.com/DeltaMike-29/Evil-M5Project,True,True
typo_squatting,happyinapp/chatgpt-web-midjourney-proxy6,https://github.com/happyinapp/chatgpt-web-midjourney-proxy6,True,True
typo_squatting,yugm9440KarenFaulkner/fuels-rs,https://github.com/yugm9440KarenFaulkner/fuels-rs,True,True
typo_squatting,UnstoppableMango/dotfiles,https://github.com/UnstoppableMango/dotfiles,False,False
typo_squatting,tibiamaps/lottery,https://github.com/tibiamaps/lottery,False,False
typo_squatting,VadVergasov/github-stats,https://github.com/VadVergasov/github-stats,False,False
typo_squatting,gokulneelambari/statuspage,https://github.com/gokulneelambari/statuspage,False,False
